Events;No events;Hazards;No hazards;Total deaths;Total affected;Total damages;Time lag;Spatial overlap
['2017-0259-VNM'];1;"[""fl"", ""ls""]";2;1.0;4104.0;424.0;182;1
['2017-0573-SDN'];1;"[""fl""]";1;25.0;55647.0;;182;1
['2017-0152-IND', '2017-0180-IND', '2017-0290-IND'];3;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl""]";5;;114801.0;;182;1
['2017-0368-BFA'];1;"[""fl""]";1;2.0;882.0;;182;1
['2017-0311-MMR'];1;"[""fl"", ""ls""]";2;3.0;92000.0;;182;1
['2017-0304-GIN'];1;"[""fl""]";1;;3287.0;;182;1
['2017-0246-JPN'];1;"[""fl"", ""ls""]";2;37.0;2944.0;835749.0;182;1
['2017-0247-PHL'];1;"[""eq""]";1;3.0;16500.0;5210.0;182;1
['2017-0270-VNM'];1;"[""fl"", ""ls""]";2;14.0;400.0;1552.0;182;1
['2017-0272-NGA'];1;"[""fl""]";1;20.0;500.0;;182;1
['2017-0265-IND'];1;"[""ew""]";1;23.0;12.0;;182;1
['2017-0266-IND'];1;"[""ls""]";1;22.0;;;182;1
['2017-0282-USA'];1;"[""fl""]";1;10.0;;;182;1
['2013-0116-CHN', '2013-0201-CHN', '2013-0259-CHN', '2013-0245-CHN', '2013-0341-CHN', '2013-0272-CHN', '2013-0314-CHN', '2013-0433-CHN', '2013-0554-CHN', '2013-0555-CHN', '2014-0129-CHN', '2014-0132-CHN', '2014-0549-CHN', '2014-0173-CHN', '2014-0180-CHN', '2014-0177-CHN', '2014-0212-CHN', '2014-0550-CHN', '2014-0213-CHN', '2014-0217-CHN', '2014-0266-CHN', '2014-0406-CHN', '2014-0281-CHN', '2014-0555-CHN', '2014-0321-CHN', '2014-0337-CHN', '2014-0344-CHN', '2014-0292-CHN', '2014-0389-CHN', '2014-0449-CHN', '2014-0464-CHN', '2014-0544-CHN', '2015-0125-CHN', '2015-0105-CHN', '2015-0160-CHN', '2015-0185-CHN', '2015-0219-CHN', '2015-0247-CHN', '2015-0248-CHN', '2015-0278-CHN', '2015-0244-CHN', '2015-0395-CHN', '2015-0339-CHN', '2015-0397-CHN', '2015-0457-CHN', '2015-0458-CHN', '2015-0533-CHN', '2015-0510-CHN', '2016-0038-CHN', '2016-0137-CHN', '2016-0162-CHN', '2016-0536-CHN', '2016-0194-CHN', '2016-0198-CHN', '2016-0233-CHN', '2016-0236-CHN', '2016-0238-CHN', '2016-0241-CHN', '2016-0250-CHN', '2016-0256-CHN', '2016-0373-CHN', '2017-0044-CHN', '2017-0110-CHN', '2017-0143-CHN', '2017-0568-CHN', '2017-0287-CHN'];66;"[""eq"", ""fl"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew"", ""fl"", ""eq"", ""ls"", ""ew"", ""fl"", ""eq"", ""eq"", ""ew"", ""fl"", ""eq"", ""fl"", ""eq"", ""fl"", ""fl"", ""ew"", ""fl"", ""fl"", ""fl"", ""ls"", ""fl"", ""ls"", ""eq"", ""ls"", ""ew"", ""fl"", ""ls"", ""ls"", ""fl"", ""ew"", ""fl"", ""ls"", ""fl"", ""ls"", ""eq"", ""eq"", ""eq"", ""eq"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""fl"", ""ew"", ""ls"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""fl"", ""ls"", ""fl"", ""ew"", ""ls"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""eq"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""ls"", ""ls"", ""ew"", ""fl"", ""ew"", ""ls"", ""ew"", ""ew"", ""fl"", ""fl""]";90;;;;182;1
['2017-0288-AFG'];1;"[""fl""]";1;36.0;1822.0;;182;1
['2017-0281-VNM'];1;"[""ew""]";1;9.0;21000.0;84769.0;182;1
['2017-0281-LAO'];1;"[""ew""]";1;;;;182;1
['2017-0316-THA', '2017-0281-THA'];2;"[""fl"", ""ls"", ""ew""]";3;;1000060.0;;182;1
['2017-0280-TUR'];1;"[""eq"", ""ts""]";2;;360.0;;182;1
['2017-0280-GRC'];1;"[""eq"", ""ts""]";2;2.0;120.0;;182;1
['2017-0310-DEU'];1;"[""fl""]";1;;600.0;;182;1
['2017-0326-PHL'];1;"[""ew"", ""fl"", ""ls""]";3;;7339.0;209.0;182;1
['2017-0326-TWN'];1;"[""ew"", ""fl""]";2;1.0;131.0;20536.0;182;1
['2017-0581-GMB'];1;"[""fl""]";1;6.0;20000.0;;182;1
['2017-0337-VNM'];1;"[""fl"", ""ls""]";2;39.0;4161.0;105066.0;182;1
['2017-0367-CMR'];1;"[""fl""]";1;3.0;12890.0;;182;1
['2017-0327-JPN'];1;"[""ew""]";1;2.0;1389.0;2388.0;182;1
['2017-0328-AUT'];1;"[""ew"", ""fl"", ""ls""]";3;3.0;210.0;140883.0;182;1
['2017-0372-CHN'];1;"[""fl""]";1;40.0;45000.0;376087.0;182;1
['2017-0342-NPL'];1;"[""fl"", ""ls""]";2;176.0;1700134.0;710386.0;182;1
['2017-0341-SVK'];1;"[""ew""]";1;;;;182;1
['2017-0472-IRN'];1;"[""fl""]";1;18.0;2000.0;41787.0;182;1
['2017-0341-CZE'];1;"[""ew""]";1;;;3462.0;182;1
['2017-0341-POL'];1;"[""ew""]";1;6.0;5844.0;328330.0;182;1
['2017-0139-BGD', '2017-0342-BGD'];2;"[""ew"", ""fl""]";2;156.0;;;182;1
['2017-0483-IND'];1;"[""ls""]";1;46.0;100.0;;182;1
['2017-0343-SLE'];1;"[""ls"", ""ls""]";2;1102.0;11916.0;35818.0;182;1
['2017-0378-NGA'];1;"[""fl""]";1;;10000.0;;182;1
['2017-0570-IND', '2017-0342-IND', '2017-0517-IND'];3;"[""ew"", ""fl"", ""fl""]";3;619.0;19960020.0;;182;1
['2017-0340-COD'];1;"[""ls""]";1;174.0;10.0;;182;1
['2017-0360-AUT'];1;"[""ew""]";1;2.0;120.0;;182;1
['2017-0350-CHE'];1;"[""ls""]";1;8.0;200.0;;182;1
['2016-0357-ITA', '2017-0015-ITA', '2017-9296-ITA', '2017-0349-ITA'];4;"[""eq"", ""eq"", ""ls"", ""dr"", ""eq""]";5;;;;182;1
['2017-0384-CAF'];1;"[""fl""]";1;;3500.0;;182;1
['2017-0352-HKG'];1;"[""ew"", ""fl""]";2;;156.0;902011.0;182;1
['2017-0352-VNM'];1;"[""ew""]";1;1.0;1.0;1707315.0;182;1
['2017-0352-MAC'];1;"[""ew"", ""fl""]";2;10.0;200.0;1695376.0;182;1
['2017-0485-PHL'];1;"[""ew""]";1;;;;182;1
['2017-0370-NER'];1;"[""fl""]";1;56.0;206513.0;11939.0;182;1
['2013-0116-CHN', '2013-0201-CHN', '2013-0259-CHN', '2013-0245-CHN', '2013-0341-CHN', '2013-0272-CHN', '2013-0314-CHN', '2013-0433-CHN', '2013-0554-CHN', '2013-0555-CHN', '2014-0129-CHN', '2014-0132-CHN', '2014-0549-CHN', '2014-0173-CHN', '2014-0180-CHN', '2014-0177-CHN', '2014-0212-CHN', '2014-0550-CHN', '2014-0213-CHN', '2014-0217-CHN', '2014-0266-CHN', '2014-0406-CHN', '2014-0281-CHN', '2014-0555-CHN', '2014-0321-CHN', '2014-0337-CHN', '2014-0344-CHN', '2014-0292-CHN', '2014-0389-CHN', '2014-0449-CHN', '2014-0464-CHN', '2014-0544-CHN', '2015-0125-CHN', '2015-0105-CHN', '2015-0160-CHN', '2015-0185-CHN', '2015-0219-CHN', '2015-0247-CHN', '2015-0248-CHN', '2015-0278-CHN', '2015-0244-CHN', '2015-0395-CHN', '2015-0339-CHN', '2015-0397-CHN', '2015-0457-CHN', '2015-0458-CHN', '2015-0533-CHN', '2015-0510-CHN', '2016-0038-CHN', '2016-0137-CHN', '2016-0162-CHN', '2016-0536-CHN', '2016-0194-CHN', '2016-0198-CHN', '2016-0233-CHN', '2016-0236-CHN', '2016-0238-CHN', '2016-0241-CHN', '2016-0250-CHN', '2016-0256-CHN', '2016-0373-CHN', '2017-0044-CHN', '2017-0113-CHN', '2017-0169-CHN', '2017-0254-CHN', '2017-0281-CHN', '2017-0326-CHN', '2017-0485-CHN'];68;"[""eq"", ""fl"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew"", ""fl"", ""eq"", ""ls"", ""ew"", ""fl"", ""eq"", ""eq"", ""ew"", ""fl"", ""eq"", ""fl"", ""eq"", ""fl"", ""fl"", ""ew"", ""fl"", ""fl"", ""fl"", ""ls"", ""fl"", ""ls"", ""eq"", ""ls"", ""ew"", ""fl"", ""ls"", ""ls"", ""fl"", ""ew"", ""fl"", ""ls"", ""fl"", ""ls"", ""eq"", ""eq"", ""eq"", ""eq"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""fl"", ""ew"", ""ls"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""fl"", ""ls"", ""fl"", ""ew"", ""ls"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""eq"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""ls"", ""ls"", ""ew"", ""fl"", ""ew"", ""ls"", ""eq"", ""fl"", ""ls"", ""fl"", ""ew"", ""ew"", ""ew""]";93;;;;182;1
['2017-0485-MAC'];1;"[""ew"", ""fl"", ""ls""]";3;;;;182;1
['2017-0485-HKG'];1;"[""ew""]";1;;;;182;1
['2017-0471-CAN'];1;"[""fl""]";1;;3000.0;;182;1
['2017-0365-YEM'];1;"[""fl""]";1;50.0;8.0;;182;1
['2016-0391-IND', '2016-0485-IND', '2017-0144-IND', '2017-0364-IND'];4;"[""fl"", ""ew"", ""fl"", ""hw"", ""fl""]";5;330.0;;;182;1
['2017-0376-MEX'];1;"[""ew"", ""fl""]";2;20.0;1000.0;;182;1
['2017-0380-MRT'];1;"[""ew"", ""fl""]";2;18.0;2040.0;;182;1
['2017-0410-CRI'];1;"[""ew"", ""fl"", ""ls""]";3;13.0;11500.0;220876.0;182;1
['2017-0381-PRI'];1;"[""ew"", ""fl""]";2;2.0;;;182;1
['2017-0381-DOM'];1;"[""ew"", ""fl""]";2;;6300.0;;182;1
['2017-0381-KNA'];1;"[""ew""]";1;;500.0;23879.0;182;1
['2017-0381-ATG'];1;"[""ew""]";1;1.0;1800.0;298482.0;182;1
['2017-0381-AIA'];1;"[""ew""]";1;4.0;15000.0;238785.0;182;1
['2017-0334-MEX', '2017-0392-MEX'];2;"[""ew"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl""]";6;;1410.0;;182;1
['2017-0381-VIR'];1;"[""ew"", ""fl""]";2;4.0;;;182;1
['2017-0381-HTI'];1;"[""ew"", ""fl""]";2;1.0;40092.0;;182;1
['2017-0381-BHS'];1;"[""ew""]";1;;;2388.0;182;1
['2017-0381-TCA'];1;"[""ew"", ""fl""]";2;;;596963.0;182;1
['2017-0381-VGB'];1;"[""ew""]";1;9.0;;3581779.0;182;1
['2017-0381-SXM'];1;"[""ew""]";1;4.0;5040.0;2984816.0;182;1
['2017-0381-MAF'];1;"[""ew""]";1;12.0;110.0;4895098.0;182;1
['2017-0190-GTM', '2017-0382-GTM'];2;"[""ls"", ""eq""]";2;;;;182;1
['2017-0381-BLM'];1;"[""ew"", ""fl""]";2;4.0;;;182;1
['2017-0381-BRB'];1;"[""ew""]";1;1.0;;;182;1
['2017-0381-CUB'];1;"[""ew"", ""fl""]";2;10.0;10000000.0;644720.0;182;1
['2017-0382-MEX'];1;"[""eq"", ""ts"", ""ls""]";3;98.0;1200250.0;2746031.0;182;1
['2016-0357-ITA', '2017-0015-ITA', '2017-9296-ITA', '2017-0408-ITA'];4;"[""eq"", ""eq"", ""ls"", ""dr"", ""ew"", ""fl"", ""ls""]";7;;;3269282.0;182;1
['2017-0406-PHL'];1;"[""ew"", ""ls"", ""fl""]";3;26.0;9110.0;6328.0;182;1
['2017-0408-HRV'];1;"[""ew"", ""fl""]";2;;3500.0;192222.0;182;1
['2017-0406-VNM'];1;"[""ew""]";1;14.0;692012.0;577860.0;182;1
['2017-0407-ROU'];1;"[""ew""]";1;9.0;137.0;8716.0;182;1
['2017-0406-THA'];1;"[""ew"", ""fl""]";2;;28500.0;;182;1
['2017-0468-JPN'];1;"[""ew"", ""fl"", ""ls""]";3;2.0;21656.0;596963.0;182;1
['2017-0383-DMA'];1;"[""ew"", ""fl"", ""ls""]";3;64.0;71393.0;1738357.0;182;1
['2017-0416-GTM'];1;"[""fl""]";1;;10080.0;;182;1
['2017-0383-MTQ'];1;"[""ew"", ""ls""]";2;;2.0;52533.0;182;1
['2017-0391-COD'];1;"[""fl""]";1;105.0;500.0;;182;1
['2017-0395-UGA'];1;"[""fl""]";1;17.0;14.0;;182;1
['2017-0383-VGB'];1;"[""ew""]";1;;;;182;1
['2017-0383-GLP'];1;"[""ew"", ""fl""]";2;4.0;80002.0;143271.0;182;1
['2017-0383-DOM'];1;"[""ew"", ""fl"", ""ls""]";3;5.0;26000.0;75217.0;182;1
['2017-0383-VIR'];1;"[""ew"", ""fl"", ""ls""]";3;3.0;;;182;1
['2017-0497-PHL'];1;"[""fl""]";1;;8000.0;;182;1
['2017-0393-IDN'];1;"[""vo""]";1;;133349.0;;182;1
['2017-0394-VUT'];1;"[""vo""]";1;;11000.0;;182;1
['2013-0116-CHN', '2013-0201-CHN', '2013-0259-CHN', '2013-0245-CHN', '2013-0341-CHN', '2013-0272-CHN', '2013-0314-CHN', '2013-0433-CHN', '2013-0554-CHN', '2013-0555-CHN', '2014-0129-CHN', '2014-0132-CHN', '2014-0549-CHN', '2014-0173-CHN', '2014-0180-CHN', '2014-0177-CHN', '2014-0212-CHN', '2014-0550-CHN', '2014-0213-CHN', '2014-0217-CHN', '2014-0266-CHN', '2014-0406-CHN', '2014-0281-CHN', '2014-0555-CHN', '2014-0321-CHN', '2014-0337-CHN', '2014-0344-CHN', '2014-0292-CHN', '2014-0389-CHN', '2014-0449-CHN', '2014-0464-CHN', '2014-0544-CHN', '2015-0125-CHN', '2015-0105-CHN', '2015-0160-CHN', '2015-0185-CHN', '2015-0219-CHN', '2015-0247-CHN', '2015-0248-CHN', '2015-0278-CHN', '2015-0244-CHN', '2015-0395-CHN', '2015-0339-CHN', '2015-0397-CHN', '2015-0457-CHN', '2015-0458-CHN', '2015-0533-CHN', '2015-0510-CHN', '2016-0038-CHN', '2016-0137-CHN', '2016-0162-CHN', '2016-0536-CHN', '2016-0194-CHN', '2016-0198-CHN', '2016-0233-CHN', '2016-0236-CHN', '2016-0238-CHN', '2016-0241-CHN', '2016-0250-CHN', '2016-0256-CHN', '2016-0373-CHN', '2017-0044-CHN', '2017-0113-CHN', '2017-0143-CHN', '2017-0124-CHN', '2017-0214-CHN', '2017-0169-CHN', '2017-0254-CHN', '2017-0245-CHN', '2017-0201-CHN', '2017-0264-CHN', '2017-0332-CHN', '2017-0331-CHN', '2017-0398-CHN'];74;"[""eq"", ""fl"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew"", ""fl"", ""eq"", ""ls"", ""ew"", ""fl"", ""eq"", ""eq"", ""ew"", ""fl"", ""eq"", ""fl"", ""eq"", ""fl"", ""fl"", ""ew"", ""fl"", ""fl"", ""fl"", ""ls"", ""fl"", ""ls"", ""eq"", ""ls"", ""ew"", ""fl"", ""ls"", ""ls"", ""fl"", ""ew"", ""fl"", ""ls"", ""fl"", ""ls"", ""eq"", ""eq"", ""eq"", ""eq"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""fl"", ""ew"", ""ls"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""fl"", ""ls"", ""fl"", ""ew"", ""ls"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""eq"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""ls"", ""ls"", ""ew"", ""fl"", ""ew"", ""ls"", ""eq"", ""ew"", ""eq"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""ls"", ""eq"", ""ls"", ""fl""]";102;;;;182;1
['2017-0383-USA'];1;"[""ew""]";1;4.0;;;182;1
['2017-0498-MEX'];1;"[""fl""]";1;2.0;800.0;;182;1
['2017-0463-CHN'];1;"[""fl"", ""ew""]";2;23.0;15600.0;89544.0;182;1
['2017-0410-COL'];1;"[""ew"", ""fl""]";2;;;;182;1
['2017-0410-SLV'];1;"[""ew"", ""ls""]";2;10.0;584.0;;182;1
['2017-0410-NIC'];1;"[""ew""]";1;15.0;39200.0;;182;1
['2017-0410-GTM'];1;"[""ew"", ""fl"", ""ls""]";3;8.0;413.0;;182;1
['2017-0410-HND'];1;"[""ew"", ""fl"", ""ls""]";3;3.0;120.0;;182;1
['2017-0410-PAN'];1;"[""ew"", ""ls""]";2;7.0;12000.0;;182;1
['2017-0410-USA'];1;"[""ew""]";1;;60.0;298482.0;182;1
['2017-0428-VNM'];1;"[""fl"", ""ls""]";2;75.0;40038.0;105066.0;182;1
['2017-0462-ZAF'];1;"[""ew"", ""fl""]";2;11.0;518.0;382056.0;182;1
['2017-0432-PHL'];1;"[""ew"", ""fl"", ""ew""]";3;9.0;163349.0;4059.0;182;1
['2017-0432-JPN'];1;"[""ew"", ""fl"", ""ls""]";3;8.0;18810.0;1193926.0;182;1
['2017-0466-MNG'];1;"[""ls""]";1;17.0;;;182;1
['2017-0450-GTM', '2017-0449-GTM'];2;"[""fl"", ""fl""]";2;;32319.0;;182;1
['2017-0449-NIC'];1;"[""fl""]";1;7.0;13715.0;;182;1
['2017-0495-IND'];1;"[""fl""]";1;21.0;4000.0;;182;1
['2017-0422-PHL'];1;"[""ew"", ""fl"", ""ls""]";3;6.0;305.0;;182;1
['2017-0477-MYS'];1;"[""fl""]";1;7.0;3500.0;;182;1
['2017-0494-IDN'];1;"[""fl"", ""ls""]";2;9.0;12000.0;;182;1
['2017-0493-LKA'];1;"[""fl""]";1;9.0;13197.0;;182;1
['2017-0422-VNM'];1;"[""ew"", ""fl""]";2;123.0;4330000.0;1193926.0;182;1
['2017-0478-COL'];1;"[""fl"", ""ls""]";2;22.0;192.0;;182;1
['2017-0444-GRC'];1;"[""fl"", ""ls""]";2;23.0;6024.0;;182;1
['2017-0446-IRQ'];1;"[""eq""]";1;10.0;5969.0;;182;1
['2017-0446-IRN'];1;"[""eq""]";1;444.0;209000.0;883506.0;182;1
['2017-0452-HTI'];1;"[""fl"", ""ls""]";2;5.0;50000.0;;182;1
['2017-0443-KOR'];1;"[""eq""]";1;;5057.0;;182;1
['2017-0513-CHN'];1;"[""eq""]";1;;23403.0;;182;1
['2017-0492-VNM'];1;"[""fl""]";1;8.0;41500.0;;182;1
['2017-0491-SAU'];1;"[""fl""]";1;4.0;481.0;;182;1
['2017-0490-GBR'];1;"[""fl""]";1;;70.0;;182;1
['2017-0490-IRL'];1;"[""fl""]";1;;300.0;;182;1
['2017-0516-THA'];1;"[""fl""]";1;22.0;385498.0;;182;1
['2017-0516-MYS'];1;"[""fl""]";1;2.0;13000.0;;182;1
['2017-0515-IDN'];1;"[""ew"", ""ls"", ""fl""]";3;11.0;2035.0;;182;1
['2017-0508-LKA'];1;"[""ew"", ""fl"", ""ls""]";3;27.0;160077.0;413099.0;182;1
['2017-0504-ALB'];1;"[""fl"", ""ls""]";2;1.0;21002.0;10626.0;182;1
['2017-0508-IND'];1;"[""ew"", ""fl""]";2;884.0;60000.0;;182;1
['2017-0544-ITA'];1;"[""fl""]";1;;1000.0;149241.0;182;1
['2017-0530-IDN'];1;"[""eq""]";1;4.0;8895.0;;182;1
['2017-0525-PHL'];1;"[""ew"", ""fl"", ""ls""]";3;91.0;1861328.0;85845.0;182;1
['2017-0548-ARE'];1;"[""fl""]";1;;188.0;;182;1
['2017-0529-CHL'];1;"[""ls"", ""fl""]";2;22.0;142.0;;182;1
['2017-0521-IRN'];1;"[""eq""]";1;2.0;120.0;;182;1
['2017-0524-PHL'];1;"[""ew"", ""fl"", ""ls""]";3;58.0;923757.0;59696.0;182;1
['2018-0004-PHL'];1;"[""ew""]";1;3.0;83917.0;14326.0;182;1
['2018-0018-BGD'];1;"[""cw""]";1;34.0;;;182;1
['2018-0049-NPL'];1;"[""cw""]";1;50.0;;;182;1
['2018-9476-USA'];1;"[""dr""]";1;;;3496380.0;182;1
['2018-0068-MYS'];1;"[""fl""]";1;2.0;12000.0;;182;1
['2018-9103-URY'];1;"[""dr""]";1;;75000.0;582730.0;182;1
['2018-0002-IRL'];1;"[""ew"", ""fl""]";2;2.0;;;182;1
['2018-0045-USA'];1;"[""ew"", ""cw""]";2;22.0;;1165460.0;182;1
['2018-0017-PNG'];1;"[""vo""]";1;;736.0;;182;1
['2018-0008-MDG'];1;"[""ew"", ""fl"", ""ls""]";3;73.0;161318.0;;182;1
['2017-0381-USA', '2018-0010-USA'];2;"[""ew"", ""fl"", ""ls"", ""fl""]";4;118.0;71366.0;69102721.0;182;1
['2018-0051-PHL'];1;"[""fl""]";1;11.0;180000.0;;182;1
['2018-0014-PHL'];1;"[""vo""]";1;;86056.0;4154.0;182;1
['2018-0066-PRY'];1;"[""fl""]";1;;5000.0;;182;1
['2018-0016-IDN'];1;"[""vo""]";1;;50000.0;;182;1
['2018-0065-BDI'];1;"[""fl""]";1;;12000.0;;182;1
['2018-0011-PER'];1;"[""eq""]";1;2.0;9319.0;;182;1
['2018-0029-MUS'];1;"[""ew"", ""fl""]";2;;30000.0;;182;1
['2018-0048-MOZ'];1;"[""fl""]";1;11.0;77150.0;5944.0;182;1
['2018-0025-BEL'];1;"[""ew""]";1;1.0;;;182;1
['2018-0025-FRA'];1;"[""ew""]";1;;;;182;1
['2018-0025-NLD'];1;"[""ew""]";1;3.0;;128213.0;182;1
['2018-0029-REU'];1;"[""ew"", ""fl""]";2;;200.0;;182;1
['2018-0047-LBN'];1;"[""ew""]";1;15.0;;;182;1
['2018-0074-ARG'];1;"[""fl""]";1;;45000.0;;182;1
['2018-0046-USA'];1;"[""ew""]";1;10.0;;58273.0;182;1
['2018-0031-IDN'];1;"[""eq""]";1;1.0;13811.0;93237.0;182;1
['2018-0037-FRA'];1;"[""fl""]";1;;2750.0;433551.0;182;1
['2013-0116-CHN', '2013-0201-CHN', '2013-0259-CHN', '2013-0245-CHN', '2013-0341-CHN', '2013-0272-CHN', '2013-0314-CHN', '2013-0433-CHN', '2013-0554-CHN', '2013-0555-CHN', '2014-0129-CHN', '2014-0132-CHN', '2014-0549-CHN', '2014-0173-CHN', '2014-0180-CHN', '2014-0177-CHN', '2014-0212-CHN', '2014-0550-CHN', '2014-0213-CHN', '2014-0217-CHN', '2014-0266-CHN', '2014-0406-CHN', '2014-0281-CHN', '2014-0555-CHN', '2014-0321-CHN', '2014-0337-CHN', '2014-0344-CHN', '2014-0292-CHN', '2014-0389-CHN', '2014-0449-CHN', '2014-0464-CHN', '2014-0544-CHN', '2015-0125-CHN', '2015-0105-CHN', '2015-0160-CHN', '2015-0185-CHN', '2015-0219-CHN', '2015-0247-CHN', '2015-0248-CHN', '2015-0278-CHN', '2015-0244-CHN', '2015-0395-CHN', '2015-0339-CHN', '2015-0397-CHN', '2015-0457-CHN', '2015-0458-CHN', '2015-0533-CHN', '2015-0510-CHN', '2016-0038-CHN', '2016-0137-CHN', '2016-0162-CHN', '2016-0536-CHN', '2016-0194-CHN', '2016-0198-CHN', '2016-0233-CHN', '2016-0236-CHN', '2016-0238-CHN', '2016-0241-CHN', '2016-0250-CHN', '2016-0256-CHN', '2016-0373-CHN', '2017-0044-CHN', '2017-0113-CHN', '2017-0143-CHN', '2017-0214-CHN', '2017-0169-CHN', '2017-0254-CHN', '2017-0245-CHN', '2017-0201-CHN', '2017-0264-CHN', '2017-0326-CHN', '2017-0476-CHN', '2017-0352-CHN', '2017-0363-CHN', '2018-0050-CHN', '2018-0053-CHN'];76;"[""eq"", ""fl"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew"", ""fl"", ""eq"", ""ls"", ""ew"", ""fl"", ""eq"", ""eq"", ""ew"", ""fl"", ""eq"", ""fl"", ""eq"", ""fl"", ""fl"", ""ew"", ""fl"", ""fl"", ""fl"", ""ls"", ""fl"", ""ls"", ""eq"", ""ls"", ""ew"", ""fl"", ""ls"", ""ls"", ""fl"", ""ew"", ""fl"", ""ls"", ""fl"", ""ls"", ""eq"", ""eq"", ""eq"", ""eq"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""fl"", ""ew"", ""ls"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""fl"", ""ls"", ""fl"", ""ew"", ""ls"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""eq"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""ls"", ""ls"", ""ew"", ""fl"", ""ew"", ""ls"", ""eq"", ""ew"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls"", ""ew"", ""ew"", ""cw""]";105;;;;182;1
['2018-0038-ARG'];1;"[""fl""]";1;;17000.0;;182;1
['2018-0064-MWI'];1;"[""fl""]";1;1.0;300.0;;182;1
['2018-0061-EST'];1;"[""cw""]";1;7.0;;;182;1
['2018-0063-MYS'];1;"[""fl""]";1;;4900.0;;182;1
['2018-0059-TWN'];1;"[""eq""]";1;84.0;285.0;116546.0;182;1
['2018-0062-BOL'];1;"[""fl"", ""ls""]";2;6.0;12186.0;;182;1
['2018-0044-PHL'];1;"[""ew"", ""fl"", ""ls""]";3;;254859.0;3578.0;182;1
['2018-0042-TON'];1;"[""ew"", ""fl""]";2;;87000.0;;182;1
['2018-0042-WSM'];1;"[""ew"", ""fl""]";2;;;;182;1
['2018-0315-MEX'];1;"[""eq""]";1;;3004.0;;182;1
['2018-0039-MOZ'];1;"[""ls""]";1;17.0;300.0;;182;1
['2018-0483-IDN'];1;"[""fl"", ""ls""]";2;20.0;100000.0;;182;1
['2018-0104-MWI'];1;"[""fl""]";1;;200.0;;182;1
['2018-0104-AGO'];1;"[""fl""]";1;8.0;3000.0;;182;1
['2018-0056-IDN'];1;"[""ls"", ""fl""]";2;15.0;50014.0;;182;1
['2018-0061-LTU'];1;"[""cw""]";1;5.0;;;182;1
['2018-0061-CZE'];1;"[""cw""]";1;3.0;;;182;1
['2018-0061-ITA'];1;"[""cw""]";1;1.0;;;182;1
['2018-0061-ROU'];1;"[""cw""]";1;2.0;;;182;1
['2018-0061-POL'];1;"[""cw""]";1;9.0;;;182;1
['2018-0061-FRA'];1;"[""cw""]";1;3.0;;;182;1
['2018-0103-BWA'];1;"[""fl""]";1;;4225.0;;182;1
['2018-9469-MRT'];1;"[""dr""]";1;;350600.0;;182;1
['2018-0147-VUT'];1;"[""vo""]";1;;6300.0;;182;1
['2018-0118-CHN'];1;"[""ew""]";1;14.0;177000.0;171323.0;182;1
['2017-0415-RWA', '2018-0104-RWA'];2;"[""ew"", ""fl"", ""fl"", ""ls""]";4;27.0;31925.0;;182;1
['2018-0055-PNG', '2018-0316-PNG', '2018-0317-PNG'];3;"[""eq"", ""ls"", ""eq"", ""eq""]";4;181.0;;;182;1
['2018-0167-KAZ'];1;"[""fl""]";1;;400.0;;182;1
['2018-9258-AUS', '2018-0123-AUS'];2;"[""dr"", ""fl""]";2;;;1411838.0;182;1
['2018-0131-COL'];1;"[""fl"", ""ew""]";2;14.0;;;182;1
